date,tempmax,tempmin,temp,feelslike,dew,humidity,severerisk,precip,snow,windspeed,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,latitude,longitude
2021-07-23,70.1,60.0,64.3,64.3,59.5,85.1,,0.019,0,9.8,1016.1,75.1,6.2,190.6,16.5,8,41.650791,-8.43569
2021-07-24,70.8,58.2,64.1,64.1,59.5,85.8,,0.018000000000000002,0,9.1,1016.5,62.3,6.5,206.5,18.0,6,41.449721999999994,-8.58779
2021-07-25,70.5,59.9,64.3,64.3,60.7,88.5,,0.032,0,7.0,1014.8,79.7,5.7,167.4,14.3,6,41.650791,-8.58779
2021-07-26,74.1,59.0,65.6,65.6,59.0,80.9,,0.001,0,13.5,1016.3,41.4,5.3,311.3,26.9,9,41.653315,-8.43569
2021-07-27,72.8,56.6,65.5,65.5,58.4,79.2,,0.0,0,15.6,1016.3,18.8,6.9,295.7,25.5,9,41.653315,-8.296389
2021-07-28,77.3,57.9,67.5,67.5,56.9,70.8,,0.001,0,12.8,1014.8,2.2,7.2,314.2,27.3,9,41.449721999999994,-8.4067
2021-07-29,72.2,57.0,64.6,64.6,55.9,74.4,,0.0,0,15.8,1014.7,0.0,7.3,312.3,27.0,9,41.650791,-8.4067
2021-07-30,68.8,55.7,62.8,62.8,57.1,82.0,,0.0,0,10.6,1017.5,45.8,7.5,290.5,25.0,9,41.449721999999994,-8.296389
2021-07-31,68.8,57.7,63.0,63.0,52.9,70.4,,0.0,0,17.2,1019.4,38.6,7.2,256.7,22.4,9,41.449721999999994,-8.4067
2021-08-01,66.3,52.9,60.5,60.5,55.3,84.0,,0.36200000000000004,0,9.9,1018.5,81.6,5.3,156.5,13.4,5,41.449721999999994,-8.43569
2021-08-02,75.1,61.3,66.7,66.7,60.4,81.9,,0.106,0,10.8,1016.1,62.0,5.2,222.5,19.0,9,41.650791,-8.4067
2021-08-03,69.4,56.1,63.9,63.9,57.5,80.7,,0.019,0,13.1,1018.4,68.2,6.8,274.2,23.8,9,41.449721999999994,-8.4067
2021-08-04,71.9,62.9,66.7,66.7,63.0,88.5,,0.057999999999999996,0,10.7,1019.5,70.0,4.8,270.1,23.2,9,41.653315,-8.43569
2021-08-05,71.0,61.0,65.4,65.4,60.7,85.4,,0.008,0,8.0,1019.0,82.8,6.5,183.0,16.0,8,41.650791,-8.58779
2021-08-06,71.2,61.2,65.8,65.8,56.5,73.0,,0.001,0,8.2,1014.8,69.4,7.2,214.7,18.6,8,41.5549,-8.43569
2021-08-07,69.6,59.0,64.5,64.5,57.5,78.9,,0.124,0,12.8,1014.3,30.8,6.9,213.4,18.7,7,41.5549,-8.58779
2021-08-08,71.0,53.2,62.5,62.5,53.2,73.1,,0.0,0,14.5,1017.2,25.1,7.0,288.5,24.9,9,41.650791,-8.296389
2021-08-09,73.2,54.6,63.6,63.6,55.2,75.5,,0.0,0,12.4,1016.7,51.0,7.3,283.6,24.5,9,41.5549,-8.4067
2021-08-10,74.6,54.2,64.6,64.6,57.7,79.9,,0.001,0,13.0,1017.2,8.3,7.3,279.5,24.1,8,41.5549,-8.4067
2021-08-11,73.7,60.0,65.7,65.7,60.5,84.4,,0.001,0,12.1,1017.0,49.2,5.0,279.6,24.1,8,41.650791,-8.43569
2021-08-12,73.6,61.1,66.2,66.2,61.2,85.2,,0.775,0,11.7,1019.2,55.6,4.8,280.5,24.2,9,41.653315,-8.4067
2021-08-13,74.9,59.3,65.8,65.8,60.0,82.8,,0.002,0,8.7,1020.2,38.3,4.7,273.8,23.6,8,41.650791,-8.296389
2021-08-14,73.5,58.4,64.9,64.9,60.2,85.6,,0.003,0,8.9,1019.5,52.3,4.1,300.2,25.8,9,41.653315,-8.58779
2021-08-15,77.7,58.7,67.1,67.1,59.2,78.0,,0.002,0,11.7,1019.0,32.0,5.0,284.8,24.7,9,41.5549,-8.43569
2021-08-16,79.2,55.9,68.1,68.1,56.6,69.0,,0.0,0,14.8,1020.7,0.6,6.9,274.3,23.7,8,41.449721999999994,-8.58779
2021-08-17,79.3,60.2,69.6,69.6,54.7,60.7,,0.0,0,12.9,1020.7,0.4,6.9,276.9,23.9,8,41.650791,-8.4067
2021-08-18,78.6,57.5,67.0,67.0,54.3,65.3,,0.0,0,12.0,1017.6,7.6,6.8,272.8,23.6,8,41.449721999999994,-8.58779
2021-08-19,73.2,54.9,63.0,63.0,55.3,77.0,,0.0,0,9.2,1014.6,14.6,6.4,263.0,22.8,8,41.449721999999994,-8.58779
2021-08-20,69.2,57.5,62.4,62.4,57.4,84.6,,0.001,0,9.9,1016.5,62.1,6.0,268.2,23.1,8,41.449721999999994,-8.58779
2021-08-21,74.1,58.5,65.9,65.9,60.4,83.5,,0.001,0,8.5,1020.1,51.1,6.3,227.2,19.5,8,41.5549,-8.43569
2021-08-22,76.7,58.3,66.9,66.9,60.5,81.6,,0.001,0,9.8,1019.5,14.2,6.2,227.9,19.8,7,41.650791,-8.58779
2021-08-23,82.1,60.6,70.8,71.0,61.2,73.2,,0.0,0,7.5,1015.0,11.1,6.9,241.1,20.9,8,41.449721999999994,-8.43569
2021-08-24,82.1,64.7,72.1,72.2,59.5,66.3,,0.0,0,7.2,1011.6,2.0,7.3,268.5,23.3,8,41.650791,-8.58779
2021-08-25,71.9,61.7,66.7,66.7,61.9,84.9,,0.001,0,9.0,1011.9,78.4,5.3,244.4,21.1,8,41.449721999999994,-8.4067
2021-08-26,73.1,62.5,67.3,67.3,61.5,82.2,,0.0,0,7.5,1014.4,48.4,6.2,214.0,18.4,8,41.5549,-8.296389
2021-08-27,72.5,58.8,65.5,65.5,60.1,83.4,,0.0,0,8.7,1015.7,27.4,6.3,238.3,20.6,8,41.5549,-8.4067
2021-08-28,70.0,61.2,65.5,65.5,60.6,85.0,,0.0,0,8.2,1017.6,54.6,5.8,194.9,17.1,8,41.5549,-8.58779
2021-08-29,70.9,59.3,64.9,64.9,60.2,85.6,,0.0,0,8.1,1016.2,59.9,6.7,188.0,16.6,7,41.653315,-8.58779
2021-08-30,71.6,59.4,64.8,64.8,60.2,85.8,,0.0,0,8.5,1014.8,59.6,6.5,209.8,18.2,7,41.5549,-8.296389
2021-08-31,74.4,57.7,65.6,65.6,59.0,80.6,,0.001,0,9.0,1014.9,52.1,6.7,196.1,16.9,7,41.650791,-8.58779
2021-09-01,72.4,61.9,66.3,66.3,62.2,87.0,,0.168,0,7.4,1015.0,52.8,5.4,88.4,7.7,3,41.449721999999994,-8.43569
2021-09-02,72.9,60.8,66.7,66.7,62.1,85.9,,0.002,0,7.1,1017.5,54.7,5.8,268.9,23.0,9,41.653315,-8.296389
2021-09-03,74.0,59.8,66.2,66.2,60.9,84.0,,0.001,0,9.4,1018.0,46.4,6.7,250.7,21.7,8,41.650791,-8.58779
2021-09-04,73.3,57.9,65.3,65.3,59.2,81.8,,0.001,0,8.6,1015.6,48.5,6.7,276.3,24.0,9,41.5549,-8.58779
2021-09-05,83.5,59.0,70.6,70.6,56.4,64.5,,0.0,0,8.4,1013.4,58.8,7.3,243.4,21.0,8,41.5549,-8.58779
2021-09-06,78.0,67.6,72.6,72.6,59.8,64.5,,0.025,0,9.1,1012.7,57.8,7.5,193.7,16.9,7,41.653315,-8.43569
2021-09-07,74.7,67.1,69.8,69.8,66.1,88.3,,0.428,0,10.9,1013.6,71.0,6.7,246.6,21.4,8,41.449721999999994,-8.4067
2021-09-08,71.4,66.9,68.5,68.5,65.9,91.4,,0.147,0,9.2,1015.3,82.7,6.4,191.3,16.6,6,41.650791,-8.43569
2021-09-09,71.3,64.1,67.0,67.0,64.6,92.1,,0.292,0,10.5,1017.2,73.0,6.2,169.9,14.7,6,41.449721999999994,-8.4067
2021-09-10,72.4,60.9,65.8,65.8,61.9,88.0,,0.084,0,6.9,1019.2,49.2,6.6,242.7,20.9,8,41.650791,-8.43569
2021-09-11,75.9,58.1,66.6,66.6,59.7,80.1,,0.001,0,7.7,1017.5,53.2,6.7,175.8,15.3,7,41.449721999999994,-8.296389
2021-09-12,81.0,62.2,69.6,69.6,61.8,77.3,,0.001,0,8.9,1012.4,68.7,7.3,229.6,19.9,8,41.653315,-8.4067
2021-09-13,78.7,63.8,69.1,69.1,62.8,81.3,,0.122,0,7.9,1010.2,59.0,7.0,139.0,12.1,5,41.650791,-8.4067
2021-09-14,75.1,62.4,66.8,66.8,62.9,87.9,,0.494,0,6.6,1009.6,58.5,6.8,88.4,7.7,3,41.449721999999994,-8.296389
2021-09-15,73.3,63.4,67.4,67.4,64.1,89.7,,0.13,0,8.8,1014.6,49.1,6.0,192.3,16.8,6,41.5549,-8.43569
2021-09-16,73.2,59.1,66.2,66.2,61.2,84.9,,0.003,0,10.6,1018.9,31.8,6.8,250.3,21.6,8,41.650791,-8.4067
2021-09-17,69.1,57.7,63.3,63.3,59.6,88.1,,0.13,0,13.4,1018.1,52.1,6.8,225.4,19.6,8,41.5549,-8.43569
2021-09-18,69.0,53.3,61.6,61.6,53.8,76.7,,0.0,0,14.1,1019.8,20.5,7.3,251.9,21.7,8,41.653315,-8.296389
2021-09-19,71.4,52.7,62.3,62.3,53.9,75.4,,0.0,0,14.9,1022.0,25.2,7.9,248.2,21.5,8,41.653315,-8.58779
2021-09-20,75.9,55.6,65.3,65.3,52.6,66.1,,0.0,0,14.2,1022.6,3.6,7.6,244.2,21.2,8,41.449721999999994,-8.296389
2021-09-21,78.0,54.6,66.3,66.3,48.6,54.6,,0.0,0,9.1,1022.7,0.7,8.3,248.1,21.4,8,41.653315,-8.43569
2021-09-22,75.3,59.4,67.1,67.1,49.2,53.4,,0.001,0,12.2,1018.9,22.3,7.8,203.3,17.5,8,41.449721999999994,-8.4067
2021-09-23,75.7,60.5,65.6,65.6,54.4,68.0,,0.184,0,9.7,1015.7,60.0,8.2,139.0,12.0,6,41.650791,-8.58779
2021-09-24,73.1,62.5,66.7,66.7,57.9,74.0,,0.036000000000000004,0,9.7,1012.9,41.5,7.0,212.0,18.2,8,41.449721999999994,-8.43569
2021-09-25,68.3,58.7,63.3,63.3,60.5,90.9,,0.816,0,8.2,1015.5,63.6,6.4,125.3,10.8,4,41.650791,-8.4067
2021-09-26,70.7,60.7,64.8,64.8,60.8,87.4,,0.003,0,8.2,1021.0,68.1,7.3,175.6,15.3,7,41.650791,-8.4067
2021-09-27,67.9,59.4,63.9,63.9,60.2,88.0,,0.316,0,9.5,1022.6,80.9,6.5,127.1,11.1,5,41.5549,-8.296389
2021-09-28,67.6,55.9,61.0,61.0,52.8,76.2,,0.0,0,14.7,1024.3,39.1,7.5,225.7,19.3,8,41.5549,-8.296389
2021-09-29,70.4,52.2,60.9,60.9,53.9,78.6,,0.0,0,11.1,1027.8,50.4,7.5,227.1,19.5,8,41.650791,-8.58779
2021-09-30,70.0,53.8,61.4,61.4,54.7,80.0,,0.002,0,10.3,1025.1,41.4,7.4,223.8,19.3,8,41.449721999999994,-8.43569
2021-10-01,68.8,54.4,61.6,61.6,57.3,86.5,,0.008,0,7.8,1022.5,79.5,6.2,173.7,14.9,7,41.653315,-8.4067
2021-10-02,65.2,62.1,63.7,63.7,62.7,96.5,,0.204,0,13.6,1015.5,94.8,4.4,149.5,12.9,6,41.449721999999994,-8.43569
2021-10-03,63.8,53.1,59.1,59.1,53.0,81.3,,1.08,0,14.2,1014.9,52.6,6.3,211.2,18.2,7,41.650791,-8.58779
2021-10-04,65.2,53.1,58.8,58.8,54.4,85.9,,0.10800000000000001,0,7.9,1022.3,68.1,6.2,146.6,12.7,5,41.653315,-8.43569
2021-10-05,68.4,59.2,62.9,62.9,60.5,92.1,,0.51,0,11.1,1022.5,62.7,5.3,174.6,15.2,7,41.653315,-8.58779
2021-10-06,72.0,55.0,62.7,62.7,56.9,82.7,,0.003,0,8.2,1023.7,14.8,6.8,208.5,18.1,7,41.5549,-8.4067
2021-10-07,76.3,58.5,65.9,65.9,55.7,71.6,,0.002,0,9.4,1021.1,7.7,6.8,208.4,18.0,7,41.653315,-8.58779
2021-10-08,72.2,56.9,63.0,63.0,57.4,82.9,,0.001,0,10.9,1019.8,27.0,6.3,206.6,17.9,7,41.449721999999994,-8.4067
2021-10-09,63.9,56.0,59.2,59.2,56.7,91.5,,0.001,0,5.4,1019.5,66.9,3.4,178.5,15.2,6,41.5549,-8.43569
2021-10-10,77.0,58.0,66.0,66.0,51.9,63.4,,0.001,0,11.6,1018.7,43.6,6.5,158.6,13.9,6,41.650791,-8.296389
2021-10-11,80.0,60.5,67.9,67.9,49.9,53.8,,0.0,0,10.8,1018.3,53.3,7.3,94.8,8.0,3,41.5549,-8.296389
2021-10-12,78.8,58.1,66.4,66.4,47.4,51.3,,0.0,0,12.9,1017.9,18.6,8.5,189.8,16.5,7,41.5549,-8.4067
2021-10-13,77.4,56.4,65.2,65.2,43.4,47.7,,0.0,0,10.4,1018.5,0.0,7.9,201.8,17.4,7,41.5549,-8.296389
2021-10-14,71.5,55.1,61.8,61.8,45.3,55.6,,0.0,0,9.1,1019.8,55.7,7.4,166.9,14.5,6,41.653315,-8.296389
2021-10-15,67.0,49.4,58.5,58.4,51.6,78.7,,0.0,0,8.4,1020.4,51.7,6.7,189.5,16.3,7,41.449721999999994,-8.296389
2021-10-16,65.4,55.3,60.0,60.0,56.8,89.1,,0.11900000000000001,0,7.3,1018.1,60.0,6.0,79.0,6.7,3,41.5549,-8.296389
2021-10-17,67.5,59.7,63.9,63.9,63.0,96.9,,0.177,0,7.1,1017.6,95.1,4.9,61.8,5.4,3,41.5549,-8.296389
2021-10-18,71.0,61.4,66.2,66.2,63.9,92.7,,0.038,0,6.6,1021.2,77.3,5.6,121.1,10.6,4,41.653315,-8.58779
2021-10-19,77.5,58.3,66.5,66.5,60.6,82.8,,0.005,0,8.8,1021.0,29.6,7.2,171.6,14.9,6,41.449721999999994,-8.4067
2021-10-20,68.3,61.2,64.7,64.7,62.3,92.0,,0.284,0,9.5,1021.2,85.6,5.4,145.3,12.5,6,41.650791,-8.296389
2021-10-21,64.5,53.4,59.5,59.5,53.2,81.0,,0.027000000000000003,0,15.3,1022.5,54.1,6.7,178.8,15.3,7,41.650791,-8.296389
2021-10-22,66.7,48.5,56.9,56.7,50.1,79.2,,0.0,0,12.0,1022.3,6.8,8.0,177.8,15.2,7,41.650791,-8.4067
2021-10-23,65.2,50.7,56.3,56.3,49.4,78.6,,0.002,0,9.5,1022.2,40.1,6.9,153.2,13.2,6,41.650791,-8.43569
2021-10-24,64.3,47.0,55.4,54.5,50.8,85.7,,0.055999999999999994,0,8.7,1023.0,41.1,5.5,174.2,15.1,6,41.449721999999994,-8.43569
2021-10-25,64.8,53.0,57.8,57.8,54.4,89.2,,0.002,0,9.5,1022.8,40.6,5.2,164.1,14.1,6,41.650791,-8.296389
2021-10-26,70.2,48.2,57.2,56.8,50.3,79.8,,0.002,0,7.4,1022.5,15.4,6.8,168.3,14.3,6,41.653315,-8.43569
2021-10-27,69.4,50.4,58.2,58.2,49.5,74.3,,0.001,0,10.4,1020.8,8.4,7.3,159.5,13.7,6,41.653315,-8.296389
2021-10-28,65.0,49.3,57.3,56.9,52.3,84.2,,0.7929999999999999,0,15.1,1014.3,51.1,6.7,110.4,9.5,5,41.653315,-8.296389
2021-10-29,65.0,56.6,59.4,59.4,58.0,95.4,,1.185,0,16.3,1006.2,90.0,5.5,66.9,5.7,4,41.449721999999994,-8.4067
2021-10-30,65.3,58.5,62.1,62.1,59.8,92.1,,0.069,0,16.2,1005.8,60.3,5.6,81.4,7.1,3,41.650791,-8.58779
2021-10-31,65.5,58.4,62.4,62.4,61.6,97.1,,1.18,0,14.2,1010.3,85.6,4.7,46.2,3.9,2,41.5549,-8.4067
2021-11-01,62.7,51.5,57.7,57.7,51.8,81.4,,0.105,0,7.3,1016.6,57.6,6.7,152.8,13.1,6,41.449721999999994,-8.43569
2021-11-02,59.4,50.2,56.2,56.2,53.0,89.0,,0.318,0,15.1,1013.2,80.5,6.0,36.8,3.1,2,41.650791,-8.58779
2021-11-03,56.5,45.4,50.3,49.7,45.3,83.8,,0.081,0,8.8,1014.1,41.1,6.8,101.1,8.9,4,41.650791,-8.58779
2021-11-04,59.7,40.3,49.4,47.7,42.9,79.9,,0.003,0,12.8,1019.5,32.4,7.3,143.1,12.4,6,41.650791,-8.43569
2021-11-05,60.7,41.7,50.7,49.4,41.8,72.8,,0.001,0,15.4,1026.6,15.3,7.7,147.6,12.9,6,41.650791,-8.4067
2021-11-06,59.0,42.9,49.6,47.8,41.4,74.8,,0.0,0,8.7,1029.5,7.7,7.3,150.9,13.0,6,41.449721999999994,-8.58779
2021-11-07,58.9,40.5,49.7,48.0,41.8,75.3,,0.002,0,8.4,1026.8,24.2,7.7,144.6,12.3,6,41.650791,-8.4067
2021-11-08,62.8,48.1,53.9,53.0,46.7,77.3,,0.0,0,8.1,1022.9,38.4,7.7,136.7,11.8,6,41.5549,-8.4067
2021-11-09,67.7,49.3,56.3,56.0,50.7,82.8,,0.002,0,7.5,1019.0,11.9,6.8,138.8,12.0,5,41.5549,-8.58779
2021-11-10,65.0,49.7,55.5,55.4,49.3,81.3,,0.003,0,8.9,1018.5,30.1,6.8,139.1,12.0,5,41.650791,-8.296389
2021-11-11,60.5,45.8,52.4,52.1,49.0,88.9,,0.002,0,8.2,1019.7,10.8,5.4,138.5,12.0,5,41.5549,-8.58779
2021-11-12,59.8,43.7,50.9,49.8,47.9,89.9,,0.003,0,6.4,1019.5,40.1,3.7,136.5,11.6,5,41.5549,-8.58779
2021-11-13,63.4,45.4,53.1,51.9,47.9,83.7,,0.003,0,7.7,1019.8,48.2,5.5,134.5,11.5,5,41.650791,-8.58779
2021-11-14,62.6,45.6,52.4,51.0,46.4,81.1,,0.002,0,7.2,1019.9,4.8,6.2,138.3,12.0,6,41.653315,-8.43569
2021-11-15,63.8,43.2,52.1,51.1,45.1,78.3,,0.002,0,8.1,1020.9,38.9,6.8,129.5,11.1,5,41.650791,-8.4067
2021-11-16,61.7,48.4,53.4,52.6,44.5,72.7,,0.0,0,9.1,1021.0,44.9,7.5,129.2,11.1,5,41.650791,-8.58779
2021-11-17,62.6,47.2,53.4,52.5,43.7,70.6,,0.0,0,8.3,1022.8,37.4,7.8,124.9,10.7,5,41.650791,-8.296389
2021-11-18,61.9,45.0,53.0,51.9,39.4,60.6,,0.025,0,12.5,1023.9,9.4,8.5,128.7,11.2,5,41.449721999999994,-8.58779
2021-11-19,65.3,47.7,55.7,54.7,41.7,60.0,,0.0,0,12.9,1021.8,18.8,8.7,123.4,10.6,5,41.5549,-8.4067
2021-11-20,65.6,53.1,57.6,57.6,46.4,67.2,,0.027999999999999997,0,10.3,1019.2,61.8,7.5,90.6,7.9,4,41.5549,-8.58779
2021-11-21,61.3,47.1,53.2,52.9,48.6,84.7,,0.0,0,7.8,1016.6,40.7,6.3,104.3,8.9,4,41.650791,-8.296389
2021-11-22,54.7,44.8,48.3,45.7,39.1,71.7,,0.002,0,18.9,1014.0,33.4,7.7,98.1,8.5,5,41.653315,-8.296389
2021-11-23,58.8,44.1,49.4,47.7,40.4,71.7,,0.0,0,8.9,1014.4,38.6,8.7,92.1,7.9,4,41.650791,-8.296389
2021-11-24,55.1,38.8,47.4,45.8,40.6,77.5,,0.002,0,16.4,1017.2,39.6,8.0,98.3,8.4,4,41.650791,-8.4067
2021-11-25,55.1,41.9,48.2,46.9,42.1,80.0,,0.11800000000000001,0,12.2,1012.8,56.7,7.1,44.6,4.0,2,41.650791,-8.58779
2021-11-26,54.5,42.1,48.6,46.4,40.4,73.9,,0.032,0,14.9,1016.6,42.8,7.3,116.7,10.4,5,41.5549,-8.296389
2021-11-27,52.9,41.7,48.4,46.4,41.3,77.6,,0.076,0,20.4,1016.1,45.7,6.9,104.3,8.9,5,41.650791,-8.296389
2021-11-28,53.0,38.3,46.0,45.3,42.8,88.4,,0.10800000000000001,0,12.2,1022.4,83.0,5.6,47.9,4.1,3,41.449721999999994,-8.43569
2021-11-29,54.7,47.3,51.8,51.7,49.0,90.2,,0.057999999999999996,0,12.9,1024.6,83.0,6.6,34.7,3.0,2,41.449721999999994,-8.58779
2021-11-30,56.5,42.2,47.4,45.9,44.8,91.5,,0.005,0,8.8,1027.1,21.2,5.5,110.0,9.6,5,41.650791,-8.296389
2021-12-01,54.4,42.2,48.9,47.1,46.5,91.7,,0.027999999999999997,0,12.9,1023.7,61.7,5.2,16.2,1.4,1,41.650791,-8.58779
2021-12-02,54.1,43.3,48.4,45.8,42.1,79.3,,0.192,0,13.4,1022.0,43.8,6.8,103.0,8.9,5,41.650791,-8.43569
2021-12-03,53.6,38.5,46.6,45.5,44.1,91.3,,0.065,0,9.5,1026.7,68.4,5.6,93.9,8.1,4,41.449721999999994,-8.4067
2021-12-04,58.5,49.1,54.3,54.2,51.2,89.9,,0.5820000000000001,0,15.7,1025.5,64.4,4.8,80.8,6.8,4,41.449721999999994,-8.4067
2021-12-05,56.3,48.8,52.1,52.0,46.7,82.1,,0.006999999999999999,0,17.4,1028.1,60.4,6.6,42.6,3.6,2,41.5549,-8.4067
2021-12-06,55.1,48.2,51.9,51.6,50.6,95.2,,0.391,0,9.7,1027.4,87.5,3.9,35.8,3.2,2,41.650791,-8.296389
2021-12-07,57.5,50.9,55.1,55.1,53.6,94.9,,0.747,0,14.1,1018.4,91.9,4.3,20.7,1.8,1,41.650791,-8.4067
2021-12-08,52.7,47.6,50.2,48.6,45.1,82.6,,0.243,0,16.2,1020.1,69.1,6.5,53.6,4.6,2,41.650791,-8.4067
2021-12-09,55.6,51.3,53.7,53.7,51.7,92.9,,0.125,0,10.3,1025.8,88.7,5.1,24.1,2.0,1,41.653315,-8.296389
2021-12-10,57.6,49.2,54.8,54.8,53.6,95.6,,0.20600000000000002,0,11.3,1024.9,82.6,4.8,26.7,2.3,1,41.653315,-8.4067
2021-12-11,57.7,47.1,51.3,50.9,50.0,95.4,,0.03,0,5.7,1026.8,58.8,4.9,73.0,6.5,4,41.449721999999994,-8.43569
2021-12-12,57.8,42.8,49.2,47.9,46.9,92.0,,0.008,0,10.5,1024.4,32.5,5.1,101.6,8.8,4,41.650791,-8.58779
2021-12-13,62.6,48.6,54.0,52.8,47.7,80.0,,0.0,0,10.8,1022.1,19.6,7.4,102.1,8.9,4,41.650791,-8.296389
2021-12-14,59.2,47.8,51.7,49.6,44.8,77.9,,0.0,0,10.8,1024.4,18.8,8.2,105.6,9.1,5,41.5549,-8.296389
2021-12-15,61.7,42.9,50.3,48.2,41.8,73.5,,0.0,0,8.1,1023.6,31.5,7.3,104.6,9.0,5,41.653315,-8.296389
2021-12-16,62.7,44.0,50.3,48.6,40.7,70.6,,0.0,0,8.4,1023.7,39.7,7.6,103.6,8.9,4,41.653315,-8.4067
2021-12-17,59.6,43.0,48.8,46.5,40.2,73.4,,0.002,0,8.9,1024.8,18.9,8.5,102.8,8.8,4,41.653315,-8.43569
2021-12-18,58.6,42.3,48.2,45.3,39.8,73.4,,0.0,0,10.1,1024.9,21.5,7.1,96.8,8.3,4,41.449721999999994,-8.296389
2021-12-19,58.9,43.1,50.7,48.6,40.0,67.7,,0.0,0,12.1,1020.8,55.7,7.4,81.1,7.0,4,41.653315,-8.43569
2021-12-20,57.7,54.2,55.3,55.3,47.4,75.9,,0.769,0,11.3,1015.6,85.4,6.5,22.5,2.0,1,41.5549,-8.296389
2021-12-21,66.5,54.5,59.8,59.8,53.8,81.4,,0.392,0,11.9,1013.8,72.3,7.6,70.0,5.9,3,41.650791,-8.58779
2021-12-22,62.4,55.9,59.4,59.4,52.4,77.8,,0.221,0,12.4,1014.4,64.6,7.3,97.6,8.4,4,41.449721999999994,-8.43569
2021-12-23,59.1,54.9,56.9,56.9,55.7,95.5,,0.5,0,14.1,1013.6,72.0,5.2,56.8,4.9,3,41.650791,-8.58779
2021-12-24,56.8,53.7,55.1,55.1,52.2,90.1,,0.551,0,16.1,1007.4,83.0,5.9,27.9,2.5,1,41.5549,-8.4067
2021-12-25,58.7,52.7,54.9,54.9,53.0,93.5,,0.276,0,9.8,1004.7,72.5,5.8,45.1,3.9,2,41.650791,-8.296389
2021-12-26,59.0,54.1,57.0,57.0,56.4,98.0,,1.208,0,15.7,1008.7,92.4,3.4,23.2,2.1,1,41.5549,-8.4067
2021-12-27,59.6,57.1,58.4,58.4,56.5,93.4,,0.073,0,15.9,1014.4,88.1,5.1,65.7,5.6,3,41.5549,-8.58779
2021-12-28,61.5,58.0,59.2,59.2,57.4,93.7,,0.10099999999999999,0,13.9,1021.7,90.3,5.2,28.8,2.5,1,41.5549,-8.4067
2021-12-29,60.9,57.4,59.0,59.0,57.6,95.2,,0.155,0,9.0,1024.3,92.8,4.5,60.5,5.3,3,41.653315,-8.58779
2021-12-30,60.5,49.2,54.2,54.1,51.9,92.3,,0.002,0,6.1,1021.9,38.5,5.4,106.3,9.1,5,41.5549,-8.296389
2021-12-31,68.9,48.7,57.5,56.7,48.6,73.9,,0.003,0,8.7,1023.1,63.2,6.6,99.0,8.6,4,41.653315,-8.58779
2022-01-01,70.9,58.0,63.8,63.8,45.8,52.8,,0.153,0,13.8,1023.6,76.7,6.6,72.9,6.3,4,41.653315,-8.4067
2022-01-02,60.3,51.7,56.4,56.4,54.8,94.3,,0.083,0,8.5,1028.5,72.6,5.3,81.9,7.1,4,41.449721999999994,-8.58779
2022-01-03,56.8,50.2,53.8,53.8,52.5,95.6,,0.036000000000000004,0,10.6,1023.9,81.8,4.5,86.3,7.5,4,41.650791,-8.4067
2022-01-04,57.8,49.6,52.8,52.5,47.5,82.3,,0.284,0,19.0,1016.7,66.9,6.9,57.5,4.9,3,41.653315,-8.58779
2022-01-05,55.1,44.5,48.9,48.0,46.4,91.2,,0.419,0,16.0,1020.8,66.8,5.8,24.6,2.0,1,41.5549,-8.296389
2022-01-06,53.1,41.8,46.5,45.1,44.4,92.6,,0.017,0,6.4,1023.6,64.9,5.8,71.2,6.0,4,41.650791,-8.58779
2022-01-07,56.4,44.6,49.5,47.6,44.1,82.8,,0.004,0,13.5,1030.6,36.4,7.0,106.7,9.3,5,41.449721999999994,-8.296389
2022-01-08,51.9,37.1,44.8,42.4,40.9,86.9,,0.076,0,7.8,1031.5,71.4,6.4,91.0,7.8,4,41.5549,-8.4067
2022-01-09,56.4,50.7,54.6,54.6,53.9,97.6,,0.45799999999999996,0,8.6,1027.1,92.5,3.7,27.0,2.2,1,41.449721999999994,-8.43569
2022-01-10,56.1,47.7,53.7,53.6,52.5,95.6,10.0,0.114,0,10.0,1025.6,81.6,5.4,68.7,6.0,4,41.449721999999994,-8.296389
2022-01-11,60.9,46.3,51.9,51.1,49.1,90.2,10.0,0.003,0,8.0,1026.4,33.9,5.8,106.1,9.3,5,41.5549,-8.58779
2022-01-12,60.5,48.0,52.0,50.4,41.7,69.5,10.0,0.001,0,12.7,1027.8,5.9,8.6,106.8,9.5,4,41.650791,-8.296389
2022-01-13,58.5,42.2,48.3,45.3,32.7,55.8,10.0,0.0,0,11.0,1029.8,5.7,7.6,110.7,9.8,5,41.653315,-8.296389
2022-01-14,55.9,39.2,45.2,41.8,35.5,69.9,10.0,0.0,0,9.3,1030.3,33.0,7.8,108.8,9.8,5,41.449721999999994,-8.43569
2022-01-15,57.0,39.9,46.8,43.7,37.2,69.7,10.0,0.0,0,9.6,1026.8,45.0,7.1,101.5,9.1,4,41.5549,-8.296389
2022-01-16,60.0,48.2,52.4,50.9,42.9,70.5,10.0,0.013000000000000001,0,9.8,1029.2,68.9,7.2,79.2,6.9,4,41.449721999999994,-8.4067
2022-01-17,59.2,43.5,50.2,48.0,43.0,77.3,10.0,0.0,0,8.4,1031.6,67.4,7.3,108.1,9.7,5,41.653315,-8.4067
