date,latitude,longitude,parameter,value,tempmax,tempmin,temp,feelslike,dew,humidity,severerisk,precip,snow,windspeed,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex
2021-03-22,41.449722,-8.296389,pm10,14.0,61.4,41.7,51.4,50.2,40.4,67.6,,0.0,0,8.9,1021.5,23.6,7.4,217.4,18.7,8
2021-03-22,41.449722,-8.296389,pm10,14.0,61.4,41.7,51.4,50.2,40.4,67.6,,0.0,0,8.9,1021.5,23.6,7.4,217.4,18.7,8
2021-03-22,41.449722,-8.296389,pm10,14.0,61.4,41.7,51.4,50.2,40.4,67.6,,0.0,0,8.9,1021.5,23.6,7.4,217.4,18.7,8
2021-03-22,41.449722,-8.296389,pm10,14.0,61.4,41.7,51.4,50.2,40.4,67.6,,0.0,0,8.9,1021.5,23.6,7.4,217.4,18.7,8
2021-03-22,41.449722,-8.296389,pm10,14.0,61.4,41.7,51.4,50.2,40.4,67.6,,0.0,0,8.9,1021.5,23.6,7.4,217.4,18.7,8
2021-03-22,41.449722,-8.296389,pm10,18.0,61.4,41.7,51.4,50.2,40.4,67.6,,0.0,0,8.9,1021.5,23.6,7.4,217.4,18.7,8
2021-03-22,41.449722,-8.296389,pm10,18.0,61.4,41.7,51.4,50.2,40.4,67.6,,0.0,0,8.9,1021.5,23.6,7.4,217.4,18.7,8
2021-03-22,41.449722,-8.296389,pm10,19.0,61.4,41.7,51.4,50.2,40.4,67.6,,0.0,0,8.9,1021.5,23.6,7.4,217.4,18.7,8
2021-03-22,41.449722,-8.296389,pm10,19.0,61.4,41.7,51.4,50.2,40.4,67.6,,0.0,0,8.9,1021.5,23.6,7.4,217.4,18.7,8
2021-03-22,41.449722,-8.296389,pm10,22.0,61.4,41.7,51.4,50.2,40.4,67.6,,0.0,0,8.9,1021.5,23.6,7.4,217.4,18.7,8
2021-03-22,41.449722,-8.296389,pm10,22.0,61.4,41.7,51.4,50.2,40.4,67.6,,0.0,0,8.9,1021.5,23.6,7.4,217.4,18.7,8
2021-03-10,41.449722,-8.296389,pm10,20.0,55.9,39.4,48.7,47.4,44.4,85.2,,0.056,0,8.0,1024.6,78.8,5.8,75.9,6.3,3
2021-03-10,41.449722,-8.296389,pm10,19.0,55.9,39.4,48.7,47.4,44.4,85.2,,0.056,0,8.0,1024.6,78.8,5.8,75.9,6.3,3
2021-03-10,41.449722,-8.296389,pm10,19.0,55.9,39.4,48.7,47.4,44.4,85.2,,0.056,0,8.0,1024.6,78.8,5.8,75.9,6.3,3
2021-03-10,41.449722,-8.296389,pm10,21.0,55.9,39.4,48.7,47.4,44.4,85.2,,0.056,0,8.0,1024.6,78.8,5.8,75.9,6.3,3
2021-03-10,41.449722,-8.296389,pm10,21.0,55.9,39.4,48.7,47.4,44.4,85.2,,0.056,0,8.0,1024.6,78.8,5.8,75.9,6.3,3
2021-03-10,41.449722,-8.296389,pm10,24.0,55.9,39.4,48.7,47.4,44.4,85.2,,0.056,0,8.0,1024.6,78.8,5.8,75.9,6.3,3
2021-03-10,41.449722,-8.296389,pm10,24.0,55.9,39.4,48.7,47.4,44.4,85.2,,0.056,0,8.0,1024.6,78.8,5.8,75.9,6.3,3
2021-03-10,41.449722,-8.296389,pm10,22.0,55.9,39.4,48.7,47.4,44.4,85.2,,0.056,0,8.0,1024.6,78.8,5.8,75.9,6.3,3
2021-03-10,41.449722,-8.296389,pm10,22.0,55.9,39.4,48.7,47.4,44.4,85.2,,0.056,0,8.0,1024.6,78.8,5.8,75.9,6.3,3
2021-03-10,41.449722,-8.296389,pm10,26.0,55.9,39.4,48.7,47.4,44.4,85.2,,0.056,0,8.0,1024.6,78.8,5.8,75.9,6.3,3
2021-02-26,41.449722,-8.296389,pm10,30.0,66.3,49.0,56.2,55.9,48.3,75.8,,0.0,0,7.6,1027.3,74.0,6.7,140.1,12.1,5
2021-02-26,41.449722,-8.296389,pm10,30.0,66.3,49.0,56.2,55.9,48.3,75.8,,0.0,0,7.6,1027.3,74.0,6.7,140.1,12.1,5
2021-02-26,41.449722,-8.296389,pm10,30.0,66.3,49.0,56.2,55.9,48.3,75.8,,0.0,0,7.6,1027.3,74.0,6.7,140.1,12.1,5
2021-02-26,41.449722,-8.296389,pm10,28.0,66.3,49.0,56.2,55.9,48.3,75.8,,0.0,0,7.6,1027.3,74.0,6.7,140.1,12.1,5
2021-02-26,41.449722,-8.296389,pm10,28.0,66.3,49.0,56.2,55.9,48.3,75.8,,0.0,0,7.6,1027.3,74.0,6.7,140.1,12.1,5
2021-02-26,41.449722,-8.296389,pm10,21.0,66.3,49.0,56.2,55.9,48.3,75.8,,0.0,0,7.6,1027.3,74.0,6.7,140.1,12.1,5
2021-02-26,41.449722,-8.296389,pm10,21.0,66.3,49.0,56.2,55.9,48.3,75.8,,0.0,0,7.6,1027.3,74.0,6.7,140.1,12.1,5
2021-02-26,41.449722,-8.296389,pm10,21.0,66.3,49.0,56.2,55.9,48.3,75.8,,0.0,0,7.6,1027.3,74.0,6.7,140.1,12.1,5
2021-02-26,41.449722,-8.296389,pm10,21.0,66.3,49.0,56.2,55.9,48.3,75.8,,0.0,0,7.6,1027.3,74.0,6.7,140.1,12.1,5
2021-02-26,41.449722,-8.296389,pm10,20.0,66.3,49.0,56.2,55.9,48.3,75.8,,0.0,0,7.6,1027.3,74.0,6.7,140.1,12.1,5
2021-02-10,41.449722,-8.296389,no2,22.2,56.8,44.5,52.3,52.3,47.6,84.5,,0.069,0,12.4,1008.8,66.1,5.7,87.5,7.4,4
2021-02-10,41.449722,-8.296389,no2,23.1,56.8,44.5,52.3,52.3,47.6,84.5,,0.069,0,12.4,1008.8,66.1,5.7,87.5,7.4,4
2021-02-10,41.449722,-8.296389,no2,23.7,56.8,44.5,52.3,52.3,47.6,84.5,,0.069,0,12.4,1008.8,66.1,5.7,87.5,7.4,4
2021-02-10,41.449722,-8.296389,no2,32.3,56.8,44.5,52.3,52.3,47.6,84.5,,0.069,0,12.4,1008.8,66.1,5.7,87.5,7.4,4
2021-02-10,41.449722,-8.296389,no2,37.8,56.8,44.5,52.3,52.3,47.6,84.5,,0.069,0,12.4,1008.8,66.1,5.7,87.5,7.4,4
2021-02-10,41.449722,-8.296389,no2,43.1,56.8,44.5,52.3,52.3,47.6,84.5,,0.069,0,12.4,1008.8,66.1,5.7,87.5,7.4,4
2021-02-10,41.449722,-8.296389,no2,38.0,56.8,44.5,52.3,52.3,47.6,84.5,,0.069,0,12.4,1008.8,66.1,5.7,87.5,7.4,4
2021-02-10,41.449722,-8.296389,no2,40.3,56.8,44.5,52.3,52.3,47.6,84.5,,0.069,0,12.4,1008.8,66.1,5.7,87.5,7.4,4
2021-02-10,41.449722,-8.296389,no2,37.4,56.8,44.5,52.3,52.3,47.6,84.5,,0.069,0,12.4,1008.8,66.1,5.7,87.5,7.4,4
2021-02-10,41.449722,-8.296389,no2,33.1,56.8,44.5,52.3,52.3,47.6,84.5,,0.069,0,12.4,1008.8,66.1,5.7,87.5,7.4,4
2021-02-10,41.449722,-8.296389,no2,35.0,56.8,44.5,52.3,52.3,47.6,84.5,,0.069,0,12.4,1008.8,66.1,5.7,87.5,7.4,4
2021-02-10,41.449722,-8.296389,no2,31.8,56.8,44.5,52.3,52.3,47.6,84.5,,0.069,0,12.4,1008.8,66.1,5.7,87.5,7.4,4
2021-02-10,41.449722,-8.296389,no2,32.8,56.8,44.5,52.3,52.3,47.6,84.5,,0.069,0,12.4,1008.8,66.1,5.7,87.5,7.4,4
2021-02-10,41.449722,-8.296389,no2,48.7,56.8,44.5,52.3,52.3,47.6,84.5,,0.069,0,12.4,1008.8,66.1,5.7,87.5,7.4,4
2021-02-10,41.449722,-8.296389,no2,46.2,56.8,44.5,52.3,52.3,47.6,84.5,,0.069,0,12.4,1008.8,66.1,5.7,87.5,7.4,4
2021-02-10,41.449722,-8.296389,no2,41.5,56.8,44.5,52.3,52.3,47.6,84.5,,0.069,0,12.4,1008.8,66.1,5.7,87.5,7.4,4
2021-02-10,41.449722,-8.296389,no2,29.8,56.8,44.5,52.3,52.3,47.6,84.5,,0.069,0,12.4,1008.8,66.1,5.7,87.5,7.4,4
2021-02-10,41.449722,-8.296389,no2,16.6,56.8,44.5,52.3,52.3,47.6,84.5,,0.069,0,12.4,1008.8,66.1,5.7,87.5,7.4,4
2021-02-10,41.449722,-8.296389,no2,11.4,56.8,44.5,52.3,52.3,47.6,84.5,,0.069,0,12.4,1008.8,66.1,5.7,87.5,7.4,4
2021-02-10,41.449722,-8.296389,no2,9.3,56.8,44.5,52.3,52.3,47.6,84.5,,0.069,0,12.4,1008.8,66.1,5.7,87.5,7.4,4
2021-02-10,41.449722,-8.296389,no2,8.6,56.8,44.5,52.3,52.3,47.6,84.5,,0.069,0,12.4,1008.8,66.1,5.7,87.5,7.4,4
2021-02-10,41.449722,-8.296389,no2,9.1,56.8,44.5,52.3,52.3,47.6,84.5,,0.069,0,12.4,1008.8,66.1,5.7,87.5,7.4,4
2021-02-10,41.449722,-8.296389,no2,10.9,56.8,44.5,52.3,52.3,47.6,84.5,,0.069,0,12.4,1008.8,66.1,5.7,87.5,7.4,4
2021-02-10,41.449722,-8.296389,no2,12.1,56.8,44.5,52.3,52.3,47.6,84.5,,0.069,0,12.4,1008.8,66.1,5.7,87.5,7.4,4
2021-01-31,41.449722,-8.296389,no2,15.8,57.5,51.4,55.4,55.4,54.3,96.1,,0.731,0,11.0,1017.0,95.2,2.9,40.1,3.3,2
2021-01-31,41.449722,-8.296389,no2,18.4,57.5,51.4,55.4,55.4,54.3,96.1,,0.731,0,11.0,1017.0,95.2,2.9,40.1,3.3,2
2021-01-31,41.449722,-8.296389,no2,18.5,57.5,51.4,55.4,55.4,54.3,96.1,,0.731,0,11.0,1017.0,95.2,2.9,40.1,3.3,2
2021-01-31,41.449722,-8.296389,no2,19.7,57.5,51.4,55.4,55.4,54.3,96.1,,0.731,0,11.0,1017.0,95.2,2.9,40.1,3.3,2
2021-01-31,41.449722,-8.296389,no2,18.3,57.5,51.4,55.4,55.4,54.3,96.1,,0.731,0,11.0,1017.0,95.2,2.9,40.1,3.3,2
2021-01-31,41.449722,-8.296389,no2,17.4,57.5,51.4,55.4,55.4,54.3,96.1,,0.731,0,11.0,1017.0,95.2,2.9,40.1,3.3,2
2021-01-31,41.449722,-8.296389,no2,14.8,57.5,51.4,55.4,55.4,54.3,96.1,,0.731,0,11.0,1017.0,95.2,2.9,40.1,3.3,2
2021-01-31,41.449722,-8.296389,no2,14.7,57.5,51.4,55.4,55.4,54.3,96.1,,0.731,0,11.0,1017.0,95.2,2.9,40.1,3.3,2
2021-01-31,41.449722,-8.296389,no2,19.0,57.5,51.4,55.4,55.4,54.3,96.1,,0.731,0,11.0,1017.0,95.2,2.9,40.1,3.3,2
2021-01-31,41.449722,-8.296389,no2,18.2,57.5,51.4,55.4,55.4,54.3,96.1,,0.731,0,11.0,1017.0,95.2,2.9,40.1,3.3,2
2021-01-31,41.449722,-8.296389,no2,27.3,57.5,51.4,55.4,55.4,54.3,96.1,,0.731,0,11.0,1017.0,95.2,2.9,40.1,3.3,2
2021-01-31,41.449722,-8.296389,no2,23.4,57.5,51.4,55.4,55.4,54.3,96.1,,0.731,0,11.0,1017.0,95.2,2.9,40.1,3.3,2
2021-01-31,41.449722,-8.296389,no2,18.1,57.5,51.4,55.4,55.4,54.3,96.1,,0.731,0,11.0,1017.0,95.2,2.9,40.1,3.3,2
2021-01-31,41.449722,-8.296389,no2,15.3,57.5,51.4,55.4,55.4,54.3,96.1,,0.731,0,11.0,1017.0,95.2,2.9,40.1,3.3,2
2021-01-31,41.449722,-8.296389,no2,23.8,57.5,51.4,55.4,55.4,54.3,96.1,,0.731,0,11.0,1017.0,95.2,2.9,40.1,3.3,2
2021-01-31,41.449722,-8.296389,no2,18.3,57.5,51.4,55.4,55.4,54.3,96.1,,0.731,0,11.0,1017.0,95.2,2.9,40.1,3.3,2
2021-01-31,41.449722,-8.296389,no2,12.9,57.5,51.4,55.4,55.4,54.3,96.1,,0.731,0,11.0,1017.0,95.2,2.9,40.1,3.3,2
2021-01-31,41.449722,-8.296389,no2,11.6,57.5,51.4,55.4,55.4,54.3,96.1,,0.731,0,11.0,1017.0,95.2,2.9,40.1,3.3,2
2021-01-31,41.449722,-8.296389,no2,14.4,57.5,51.4,55.4,55.4,54.3,96.1,,0.731,0,11.0,1017.0,95.2,2.9,40.1,3.3,2
2021-01-31,41.449722,-8.296389,no2,12.3,57.5,51.4,55.4,55.4,54.3,96.1,,0.731,0,11.0,1017.0,95.2,2.9,40.1,3.3,2
2021-01-31,41.449722,-8.296389,no2,13.1,57.5,51.4,55.4,55.4,54.3,96.1,,0.731,0,11.0,1017.0,95.2,2.9,40.1,3.3,2
2021-01-31,41.449722,-8.296389,no2,13.1,57.5,51.4,55.4,55.4,54.3,96.1,,0.731,0,11.0,1017.0,95.2,2.9,40.1,3.3,2
2021-01-31,41.449722,-8.296389,no2,13.0,57.5,51.4,55.4,55.4,54.3,96.1,,0.731,0,11.0,1017.0,95.2,2.9,40.1,3.3,2
2021-01-31,41.449722,-8.296389,no2,12.8,57.5,51.4,55.4,55.4,54.3,96.1,,0.731,0,11.0,1017.0,95.2,2.9,40.1,3.3,2
2021-01-20,41.449722,-8.296389,no2,30.9,56.0,50.3,53.7,53.7,51.5,92.5,,1.021,0,27.7,1004.6,91.1,5.1,20.1,1.8,1
2021-01-20,41.449722,-8.296389,no2,37.6,56.0,50.3,53.7,53.7,51.5,92.5,,1.021,0,27.7,1004.6,91.1,5.1,20.1,1.8,1
2021-01-20,41.449722,-8.296389,no2,50.0,56.0,50.3,53.7,53.7,51.5,92.5,,1.021,0,27.7,1004.6,91.1,5.1,20.1,1.8,1
2021-01-20,41.449722,-8.296389,no2,45.0,56.0,50.3,53.7,53.7,51.5,92.5,,1.021,0,27.7,1004.6,91.1,5.1,20.1,1.8,1
2021-01-20,41.449722,-8.296389,no2,45.4,56.0,50.3,53.7,53.7,51.5,92.5,,1.021,0,27.7,1004.6,91.1,5.1,20.1,1.8,1
2021-01-20,41.449722,-8.296389,no2,39.0,56.0,50.3,53.7,53.7,51.5,92.5,,1.021,0,27.7,1004.6,91.1,5.1,20.1,1.8,1
2021-01-20,41.449722,-8.296389,no2,47.5,56.0,50.3,53.7,53.7,51.5,92.5,,1.021,0,27.7,1004.6,91.1,5.1,20.1,1.8,1
2021-01-20,41.449722,-8.296389,no2,43.0,56.0,50.3,53.7,53.7,51.5,92.5,,1.021,0,27.7,1004.6,91.1,5.1,20.1,1.8,1
2021-01-20,41.449722,-8.296389,no2,42.0,56.0,50.3,53.7,53.7,51.5,92.5,,1.021,0,27.7,1004.6,91.1,5.1,20.1,1.8,1
2021-01-20,41.449722,-8.296389,no2,37.6,56.0,50.3,53.7,53.7,51.5,92.5,,1.021,0,27.7,1004.6,91.1,5.1,20.1,1.8,1
2021-01-20,41.449722,-8.296389,no2,39.3,56.0,50.3,53.7,53.7,51.5,92.5,,1.021,0,27.7,1004.6,91.1,5.1,20.1,1.8,1
2021-01-20,41.449722,-8.296389,no2,39.6,56.0,50.3,53.7,53.7,51.5,92.5,,1.021,0,27.7,1004.6,91.1,5.1,20.1,1.8,1
2021-01-20,41.449722,-8.296389,no2,36.2,56.0,50.3,53.7,53.7,51.5,92.5,,1.021,0,27.7,1004.6,91.1,5.1,20.1,1.8,1
2021-01-20,41.449722,-8.296389,no2,26.0,56.0,50.3,53.7,53.7,51.5,92.5,,1.021,0,27.7,1004.6,91.1,5.1,20.1,1.8,1
2021-01-20,41.449722,-8.296389,no2,19.2,56.0,50.3,53.7,53.7,51.5,92.5,,1.021,0,27.7,1004.6,91.1,5.1,20.1,1.8,1
2021-01-20,41.449722,-8.296389,no2,15.6,56.0,50.3,53.7,53.7,51.5,92.5,,1.021,0,27.7,1004.6,91.1,5.1,20.1,1.8,1
2021-01-20,41.449722,-8.296389,no2,15.3,56.0,50.3,53.7,53.7,51.5,92.5,,1.021,0,27.7,1004.6,91.1,5.1,20.1,1.8,1
2021-01-20,41.449722,-8.296389,no2,15.8,56.0,50.3,53.7,53.7,51.5,92.5,,1.021,0,27.7,1004.6,91.1,5.1,20.1,1.8,1
2021-01-20,41.449722,-8.296389,no2,16.3,56.0,50.3,53.7,53.7,51.5,92.5,,1.021,0,27.7,1004.6,91.1,5.1,20.1,1.8,1
2021-01-20,41.449722,-8.296389,no2,17.9,56.0,50.3,53.7,53.7,51.5,92.5,,1.021,0,27.7,1004.6,91.1,5.1,20.1,1.8,1
2021-01-20,41.449722,-8.296389,no2,20.6,56.0,50.3,53.7,53.7,51.5,92.5,,1.021,0,27.7,1004.6,91.1,5.1,20.1,1.8,1
2021-01-20,41.449722,-8.296389,no2,23.2,56.0,50.3,53.7,53.7,51.5,92.5,,1.021,0,27.7,1004.6,91.1,5.1,20.1,1.8,1
2021-01-15,41.449722,-8.296389,pm10,48.0,56.1,36.8,44.2,42.7,41.0,89.2,,0.002,0,7.0,1030.2,7.8,4.9,36.3,3.3,2
2021-01-15,41.449722,-8.296389,no2,38.1,56.1,36.8,44.2,42.7,41.0,89.2,,0.002,0,7.0,1030.2,7.8,4.9,36.3,3.3,2
2021-01-15,41.449722,-8.296389,no2,42.9,56.1,36.8,44.2,42.7,41.0,89.2,,0.002,0,7.0,1030.2,7.8,4.9,36.3,3.3,2
2021-01-15,41.449722,-8.296389,pm10,48.0,56.1,36.8,44.2,42.7,41.0,89.2,,0.002,0,7.0,1030.2,7.8,4.9,36.3,3.3,2
2021-01-15,41.449722,-8.296389,no2,58.8,56.1,36.8,44.2,42.7,41.0,89.2,,0.002,0,7.0,1030.2,7.8,4.9,36.3,3.3,2
2021-01-15,41.449722,-8.296389,pm10,41.0,56.1,36.8,44.2,42.7,41.0,89.2,,0.002,0,7.0,1030.2,7.8,4.9,36.3,3.3,2
2021-01-15,41.449722,-8.296389,no2,78.3,56.1,36.8,44.2,42.7,41.0,89.2,,0.002,0,7.0,1030.2,7.8,4.9,36.3,3.3,2
2021-01-15,41.449722,-8.296389,pm10,41.0,56.1,36.8,44.2,42.7,41.0,89.2,,0.002,0,7.0,1030.2,7.8,4.9,36.3,3.3,2
2021-01-15,41.449722,-8.296389,no2,67.3,56.1,36.8,44.2,42.7,41.0,89.2,,0.002,0,7.0,1030.2,7.8,4.9,36.3,3.3,2
2021-01-15,41.449722,-8.296389,pm10,38.0,56.1,36.8,44.2,42.7,41.0,89.2,,0.002,0,7.0,1030.2,7.8,4.9,36.3,3.3,2
2021-01-15,41.449722,-8.296389,pm10,38.0,56.1,36.8,44.2,42.7,41.0,89.2,,0.002,0,7.0,1030.2,7.8,4.9,36.3,3.3,2
2021-01-15,41.449722,-8.296389,no2,72.1,56.1,36.8,44.2,42.7,41.0,89.2,,0.002,0,7.0,1030.2,7.8,4.9,36.3,3.3,2
2021-01-15,41.449722,-8.296389,pm10,48.0,56.1,36.8,44.2,42.7,41.0,89.2,,0.002,0,7.0,1030.2,7.8,4.9,36.3,3.3,2
2021-01-15,41.449722,-8.296389,no2,78.2,56.1,36.8,44.2,42.7,41.0,89.2,,0.002,0,7.0,1030.2,7.8,4.9,36.3,3.3,2
2021-01-15,41.449722,-8.296389,no2,70.8,56.1,36.8,44.2,42.7,41.0,89.2,,0.002,0,7.0,1030.2,7.8,4.9,36.3,3.3,2
2021-01-15,41.449722,-8.296389,pm10,48.0,56.1,36.8,44.2,42.7,41.0,89.2,,0.002,0,7.0,1030.2,7.8,4.9,36.3,3.3,2
2021-01-15,41.449722,-8.296389,no2,70.1,56.1,36.8,44.2,42.7,41.0,89.2,,0.002,0,7.0,1030.2,7.8,4.9,36.3,3.3,2
2021-01-15,41.449722,-8.296389,no2,73.5,56.1,36.8,44.2,42.7,41.0,89.2,,0.002,0,7.0,1030.2,7.8,4.9,36.3,3.3,2
2021-01-15,41.449722,-8.296389,no2,89.6,56.1,36.8,44.2,42.7,41.0,89.2,,0.002,0,7.0,1030.2,7.8,4.9,36.3,3.3,2
2021-01-15,41.449722,-8.296389,no2,126.7,56.1,36.8,44.2,42.7,41.0,89.2,,0.002,0,7.0,1030.2,7.8,4.9,36.3,3.3,2
2021-01-15,41.449722,-8.296389,no2,73.2,56.1,36.8,44.2,42.7,41.0,89.2,,0.002,0,7.0,1030.2,7.8,4.9,36.3,3.3,2
2021-01-15,41.449722,-8.296389,no2,64.0,56.1,36.8,44.2,42.7,41.0,89.2,,0.002,0,7.0,1030.2,7.8,4.9,36.3,3.3,2
2021-01-15,41.449722,-8.296389,no2,82.0,56.1,36.8,44.2,42.7,41.0,89.2,,0.002,0,7.0,1030.2,7.8,4.9,36.3,3.3,2
2021-01-15,41.449722,-8.296389,no2,31.1,56.1,36.8,44.2,42.7,41.0,89.2,,0.002,0,7.0,1030.2,7.8,4.9,36.3,3.3,2
2021-01-15,41.449722,-8.296389,no2,23.1,56.1,36.8,44.2,42.7,41.0,89.2,,0.002,0,7.0,1030.2,7.8,4.9,36.3,3.3,2
2021-01-15,41.449722,-8.296389,no2,20.0,56.1,36.8,44.2,42.7,41.0,89.2,,0.002,0,7.0,1030.2,7.8,4.9,36.3,3.3,2
2021-01-15,41.449722,-8.296389,no2,17.0,56.1,36.8,44.2,42.7,41.0,89.2,,0.002,0,7.0,1030.2,7.8,4.9,36.3,3.3,2
2021-01-15,41.449722,-8.296389,no2,19.6,56.1,36.8,44.2,42.7,41.0,89.2,,0.002,0,7.0,1030.2,7.8,4.9,36.3,3.3,2
2021-01-15,41.449722,-8.296389,no2,24.0,56.1,36.8,44.2,42.7,41.0,89.2,,0.002,0,7.0,1030.2,7.8,4.9,36.3,3.3,2
2021-01-15,41.449722,-8.296389,no2,26.1,56.1,36.8,44.2,42.7,41.0,89.2,,0.002,0,7.0,1030.2,7.8,4.9,36.3,3.3,2
2021-01-15,41.449722,-8.296389,no2,35.7,56.1,36.8,44.2,42.7,41.0,89.2,,0.002,0,7.0,1030.2,7.8,4.9,36.3,3.3,2
2021-01-15,41.449722,-8.296389,no2,43.9,56.1,36.8,44.2,42.7,41.0,89.2,,0.002,0,7.0,1030.2,7.8,4.9,36.3,3.3,2
2020-12-19,41.449722,-8.296389,no2,31.6,57.0,48.6,53.0,52.8,51.1,93.1,,0.157,0,13.8,1017.8,62.0,5.2,33.1,2.9,2
2020-12-19,41.449722,-8.296389,pm10,21.0,57.0,48.6,53.0,52.8,51.1,93.1,,0.157,0,13.8,1017.8,62.0,5.2,33.1,2.9,2
2020-12-19,41.449722,-8.296389,no2,30.2,57.0,48.6,53.0,52.8,51.1,93.1,,0.157,0,13.8,1017.8,62.0,5.2,33.1,2.9,2
2020-12-19,41.449722,-8.296389,pm10,21.0,57.0,48.6,53.0,52.8,51.1,93.1,,0.157,0,13.8,1017.8,62.0,5.2,33.1,2.9,2
2020-12-19,41.449722,-8.296389,pm10,11.0,57.0,48.6,53.0,52.8,51.1,93.1,,0.157,0,13.8,1017.8,62.0,5.2,33.1,2.9,2
2020-12-19,41.449722,-8.296389,no2,34.3,57.0,48.6,53.0,52.8,51.1,93.1,,0.157,0,13.8,1017.8,62.0,5.2,33.1,2.9,2
2020-12-19,41.449722,-8.296389,no2,36.6,57.0,48.6,53.0,52.8,51.1,93.1,,0.157,0,13.8,1017.8,62.0,5.2,33.1,2.9,2
2020-12-19,41.449722,-8.296389,pm10,11.0,57.0,48.6,53.0,52.8,51.1,93.1,,0.157,0,13.8,1017.8,62.0,5.2,33.1,2.9,2
2020-12-19,41.449722,-8.296389,pm10,8.0,57.0,48.6,53.0,52.8,51.1,93.1,,0.157,0,13.8,1017.8,62.0,5.2,33.1,2.9,2
2020-12-19,41.449722,-8.296389,no2,39.4,57.0,48.6,53.0,52.8,51.1,93.1,,0.157,0,13.8,1017.8,62.0,5.2,33.1,2.9,2
2020-12-19,41.449722,-8.296389,no2,45.1,57.0,48.6,53.0,52.8,51.1,93.1,,0.157,0,13.8,1017.8,62.0,5.2,33.1,2.9,2
2020-12-19,41.449722,-8.296389,pm10,8.0,57.0,48.6,53.0,52.8,51.1,93.1,,0.157,0,13.8,1017.8,62.0,5.2,33.1,2.9,2
2020-12-19,41.449722,-8.296389,pm10,5.0,57.0,48.6,53.0,52.8,51.1,93.1,,0.157,0,13.8,1017.8,62.0,5.2,33.1,2.9,2
2020-12-19,41.449722,-8.296389,no2,32.4,57.0,48.6,53.0,52.8,51.1,93.1,,0.157,0,13.8,1017.8,62.0,5.2,33.1,2.9,2
2020-12-19,41.449722,-8.296389,no2,25.5,57.0,48.6,53.0,52.8,51.1,93.1,,0.157,0,13.8,1017.8,62.0,5.2,33.1,2.9,2
2020-12-19,41.449722,-8.296389,pm10,5.0,57.0,48.6,53.0,52.8,51.1,93.1,,0.157,0,13.8,1017.8,62.0,5.2,33.1,2.9,2
2020-12-19,41.449722,-8.296389,pm10,2.0,57.0,48.6,53.0,52.8,51.1,93.1,,0.157,0,13.8,1017.8,62.0,5.2,33.1,2.9,2
2020-12-19,41.449722,-8.296389,no2,35.6,57.0,48.6,53.0,52.8,51.1,93.1,,0.157,0,13.8,1017.8,62.0,5.2,33.1,2.9,2
2020-12-19,41.449722,-8.296389,no2,59.3,57.0,48.6,53.0,52.8,51.1,93.1,,0.157,0,13.8,1017.8,62.0,5.2,33.1,2.9,2
2020-12-19,41.449722,-8.296389,pm10,2.0,57.0,48.6,53.0,52.8,51.1,93.1,,0.157,0,13.8,1017.8,62.0,5.2,33.1,2.9,2
2020-12-19,41.449722,-8.296389,pm10,1.0,57.0,48.6,53.0,52.8,51.1,93.1,,0.157,0,13.8,1017.8,62.0,5.2,33.1,2.9,2
2020-12-19,41.449722,-8.296389,no2,61.7,57.0,48.6,53.0,52.8,51.1,93.1,,0.157,0,13.8,1017.8,62.0,5.2,33.1,2.9,2
2020-12-19,41.449722,-8.296389,no2,71.5,57.0,48.6,53.0,52.8,51.1,93.1,,0.157,0,13.8,1017.8,62.0,5.2,33.1,2.9,2
2020-12-19,41.449722,-8.296389,pm10,1.0,57.0,48.6,53.0,52.8,51.1,93.1,,0.157,0,13.8,1017.8,62.0,5.2,33.1,2.9,2
2020-11-30,41.449722,-8.296389,no2,30.0,65.9,50.7,57.3,57.3,47.1,69.2,,0.0,0,9.1,1020.7,57.5,7.9,28.7,2.5,1
2020-11-30,41.449722,-8.296389,pm10,6.0,65.9,50.7,57.3,57.3,47.1,69.2,,0.0,0,9.1,1020.7,57.5,7.9,28.7,2.5,1
2020-11-30,41.449722,-8.296389,pm10,7.0,65.9,50.7,57.3,57.3,47.1,69.2,,0.0,0,9.1,1020.7,57.5,7.9,28.7,2.5,1
2020-11-30,41.449722,-8.296389,no2,28.9,65.9,50.7,57.3,57.3,47.1,69.2,,0.0,0,9.1,1020.7,57.5,7.9,28.7,2.5,1
2020-11-30,41.449722,-8.296389,no2,30.0,65.9,50.7,57.3,57.3,47.1,69.2,,0.0,0,9.1,1020.7,57.5,7.9,28.7,2.5,1
2020-11-30,41.449722,-8.296389,pm10,7.0,65.9,50.7,57.3,57.3,47.1,69.2,,0.0,0,9.1,1020.7,57.5,7.9,28.7,2.5,1
2020-11-30,41.449722,-8.296389,pm10,7.0,65.9,50.7,57.3,57.3,47.1,69.2,,0.0,0,9.1,1020.7,57.5,7.9,28.7,2.5,1
2020-11-30,41.449722,-8.296389,no2,26.8,65.9,50.7,57.3,57.3,47.1,69.2,,0.0,0,9.1,1020.7,57.5,7.9,28.7,2.5,1
2020-11-30,41.449722,-8.296389,pm10,7.0,65.9,50.7,57.3,57.3,47.1,69.2,,0.0,0,9.1,1020.7,57.5,7.9,28.7,2.5,1
