date,min,max,median,q1,q3,stdev,count
2023-03-25T00:00:00.000Z,0,134.2,8.3,3.4,21.25,17.804,589
2023-03-26T00:00:00.000Z,0,13.3,0.85,0.1,1.8,1.842,320
2023-03-27T00:00:00.000Z,0,76.3,2.4,0.5,10.5,14.874,602
2023-03-28T00:00:00.000Z,0,106.3,11.7,5.4,21.4,11.856,655
2023-03-29T00:00:00.000Z,0,52.5,6.2,2.5,14.2,9.65,593
2023-03-30T00:00:00.000Z,0,6.5,2.2,1.3,3,1.283,573
2023-03-31T00:00:00.000Z,0,22.9,4.7,3,5.9,3.341,644
2023-04-01T00:00:00.000Z,0,31.1,1.8,0.9,4.8,4.998,605
2023-04-02T00:00:00.000Z,0,41.2,3.6,0.4,10.9,8.42,257
2023-04-03T00:00:00.000Z,0,139.6,6,2.9,10.4,14.199,635
2023-04-04T00:00:00.000Z,0,34.4,4.4,1.8,7.4,5.351,384
