date,latitude,longitude,parameter,value
2022-06-06,41.449721999999994,-8.296389,pm10,4.0
2022-06-06,41.449721999999994,-8.296389,no2,31.8
2022-06-06,41.449721999999994,-8.296389,pm10,9.0
2022-06-06,41.449721999999994,-8.296389,no2,27.7
2022-06-06,41.449721999999994,-8.296389,pm10,14.0
2022-06-06,41.449721999999994,-8.296389,pm10,6.0
2022-06-06,41.449721999999994,-8.296389,no2,22.3
2022-06-06,41.449721999999994,-8.296389,no2,19.3
2022-06-06,41.449721999999994,-8.296389,pm10,9.0
2022-06-06,41.449721999999994,-8.296389,no2,15.8
2022-06-06,41.449721999999994,-8.296389,pm10,5.0
2022-06-06,41.449721999999994,-8.296389,no2,14.6
2022-06-06,41.449721999999994,-8.296389,pm10,8.0
2022-06-06,41.449721999999994,-8.296389,pm10,6.0
2022-06-06,41.449721999999994,-8.296389,no2,16.1
2022-06-06,41.449721999999994,-8.296389,no2,20.9
2022-06-06,41.449721999999994,-8.296389,pm10,7.0
2022-06-06,41.449721999999994,-8.296389,pm10,9.0
2022-06-06,41.449721999999994,-8.296389,no2,26.9
2022-06-06,41.449721999999994,-8.296389,no2,34.1
2022-06-06,41.449721999999994,-8.296389,pm10,16.0
2022-06-06,41.449721999999994,-8.296389,no2,40.0
2022-06-06,41.449721999999994,-8.296389,pm10,15.0
2022-06-05,41.449721999999994,-8.296389,pm10,10.0
2022-06-05,41.449721999999994,-8.296389,no2,42.3
2022-06-05,41.449721999999994,-8.296389,pm10,8.0
2022-06-05,41.449721999999994,-8.296389,no2,40.4
2022-06-05,41.449721999999994,-8.296389,no2,31.8
2022-06-05,41.449721999999994,-8.296389,pm10,7.0
2022-06-05,41.449721999999994,-8.296389,no2,25.7
2022-06-05,41.449721999999994,-8.296389,pm10,8.0
2022-06-05,41.449721999999994,-8.296389,pm10,8.0
2022-06-05,41.449721999999994,-8.296389,no2,24.2
2022-06-05,41.449721999999994,-8.296389,no2,18.7
2022-06-05,41.449721999999994,-8.296389,pm10,5.0
2022-06-05,41.449721999999994,-8.296389,pm10,3.0
2022-06-05,41.449721999999994,-8.296389,no2,15.9
2022-06-05,41.449721999999994,-8.296389,no2,14.8
2022-06-05,41.449721999999994,-8.296389,pm10,2.0
2022-06-05,41.449721999999994,-8.296389,pm10,1.0
2022-06-05,41.449721999999994,-8.296389,no2,13.2
2022-06-05,41.449721999999994,-8.296389,no2,13.5
2022-06-05,41.449721999999994,-8.296389,pm10,4.0
2022-06-05,41.449721999999994,-8.296389,no2,14.7
2022-06-05,41.449721999999994,-8.296389,pm10,6.0
2022-06-05,41.449721999999994,-8.296389,no2,16.8
2022-06-05,41.449721999999994,-8.296389,pm10,5.0
2022-06-05,41.449721999999994,-8.296389,pm10,4.0
2022-06-05,41.449721999999994,-8.296389,no2,13.8
2022-06-05,41.449721999999994,-8.296389,pm10,7.0
2022-06-05,41.449721999999994,-8.296389,no2,11.3
2022-06-05,41.449721999999994,-8.296389,no2,10.8
2022-06-05,41.449721999999994,-8.296389,pm10,12.0
2022-06-05,41.449721999999994,-8.296389,pm10,15.0
2022-06-05,41.449721999999994,-8.296389,no2,11.8
2022-06-05,41.449721999999994,-8.296389,no2,11.1
2022-06-05,41.449721999999994,-8.296389,pm10,11.0
2022-06-05,41.449721999999994,-8.296389,pm10,17.0
2022-06-05,41.449721999999994,-8.296389,no2,11.9
2022-06-05,41.449721999999994,-8.296389,pm10,15.0
2022-06-05,41.449721999999994,-8.296389,no2,12.4
2022-06-05,41.449721999999994,-8.296389,pm10,17.0
2022-06-05,41.449721999999994,-8.296389,no2,14.4
2022-06-05,41.449721999999994,-8.296389,no2,18.2
2022-06-05,41.449721999999994,-8.296389,pm10,15.0
2022-06-05,41.449721999999994,-8.296389,pm10,21.0
2022-06-05,41.449721999999994,-8.296389,no2,24.1
2022-06-05,41.449721999999994,-8.296389,pm10,18.0
2022-06-05,41.449721999999994,-8.296389,no2,33.5
2022-06-05,41.449721999999994,-8.296389,no2,39.3
2022-06-05,41.449721999999994,-8.296389,pm10,17.0
2022-06-04,41.449721999999994,-8.296389,pm10,13.0
2022-06-04,41.449721999999994,-8.296389,no2,36.9
2022-06-04,41.449721999999994,-8.296389,pm10,18.0
2022-06-04,41.449721999999994,-8.296389,no2,38.0
2022-06-04,41.449721999999994,-8.296389,no2,41.5
2022-06-04,41.449721999999994,-8.296389,pm10,13.0
2022-06-04,41.449721999999994,-8.296389,pm10,10.0
2022-06-04,41.449721999999994,-8.296389,no2,40.4
2022-06-04,41.449721999999994,-8.296389,no2,32.0
2022-06-04,41.449721999999994,-8.296389,pm10,6.0
2022-06-04,41.449721999999994,-8.296389,no2,24.8
2022-06-04,41.449721999999994,-8.296389,pm10,6.0
2022-06-04,41.449721999999994,-8.296389,no2,22.1
2022-06-04,41.449721999999994,-8.296389,pm10,6.0
2022-06-04,41.449721999999994,-8.296389,no2,21.6
2022-06-04,41.449721999999994,-8.296389,pm10,7.0
2022-06-04,41.449721999999994,-8.296389,no2,24.0
2022-06-04,41.449721999999994,-8.296389,pm10,8.0
2022-06-04,41.449721999999994,-8.296389,no2,30.0
2022-06-04,41.449721999999994,-8.296389,pm10,10.0
2022-06-04,41.449721999999994,-8.296389,pm10,12.0
2022-06-04,41.449721999999994,-8.296389,no2,37.6
2022-06-04,41.449721999999994,-8.296389,pm10,11.0
2022-06-04,41.449721999999994,-8.296389,no2,36.8
2022-06-04,41.449721999999994,-8.296389,pm10,11.0
2022-06-04,41.449721999999994,-8.296389,no2,30.6
2022-06-04,41.449721999999994,-8.296389,pm10,9.0
2022-06-04,41.449721999999994,-8.296389,no2,25.8
2022-06-04,41.449721999999994,-8.296389,no2,20.9
2022-06-04,41.449721999999994,-8.296389,pm10,8.0
2022-06-04,41.449721999999994,-8.296389,no2,15.8
2022-06-04,41.449721999999994,-8.296389,pm10,6.0
2022-06-04,41.449721999999994,-8.296389,pm10,6.0
2022-06-04,41.449721999999994,-8.296389,no2,15.2
2022-06-04,41.449721999999994,-8.296389,pm10,5.0
2022-06-04,41.449721999999994,-8.296389,no2,16.4
2022-06-04,41.449721999999994,-8.296389,pm10,5.0
2022-06-04,41.449721999999994,-8.296389,no2,16.3
2022-06-04,41.449721999999994,-8.296389,no2,17.8
2022-06-04,41.449721999999994,-8.296389,pm10,11.0
2022-06-04,41.449721999999994,-8.296389,pm10,13.0
2022-06-04,41.449721999999994,-8.296389,no2,20.7
2022-06-04,41.449721999999994,-8.296389,no2,23.7
2022-06-04,41.449721999999994,-8.296389,pm10,9.0
2022-06-04,41.449721999999994,-8.296389,pm10,9.0
2022-06-04,41.449721999999994,-8.296389,no2,26.1
2022-06-04,41.449721999999994,-8.296389,no2,29.1
2022-06-04,41.449721999999994,-8.296389,pm10,9.0
2022-06-03,41.449721999999994,-8.296389,no2,33.7
2022-06-03,41.449721999999994,-8.296389,pm10,12.0
2022-06-03,41.449721999999994,-8.296389,pm10,12.0
2022-06-03,41.449721999999994,-8.296389,no2,38.6
2022-06-03,41.449721999999994,-8.296389,no2,41.5
2022-06-03,41.449721999999994,-8.296389,pm10,15.0
2022-06-03,41.449721999999994,-8.296389,no2,42.4
2022-06-03,41.449721999999994,-8.296389,pm10,13.0
2022-06-03,41.449721999999994,-8.296389,pm10,13.0
2022-06-03,41.449721999999994,-8.296389,no2,47.5
2022-06-03,41.449721999999994,-8.296389,pm10,11.0
2022-06-03,41.449721999999994,-8.296389,no2,51.9
2022-06-03,41.449721999999994,-8.296389,pm10,11.0
2022-06-03,41.449721999999994,-8.296389,no2,50.2
2022-06-03,41.449721999999994,-8.296389,no2,50.3
2022-06-03,41.449721999999994,-8.296389,pm10,19.0
2022-06-03,41.449721999999994,-8.296389,no2,47.5
2022-06-03,41.449721999999994,-8.296389,pm10,11.0
2022-06-03,41.449721999999994,-8.296389,no2,44.9
2022-06-03,41.449721999999994,-8.296389,pm10,4.0
2022-06-03,41.449721999999994,-8.296389,no2,44.7
2022-06-03,41.449721999999994,-8.296389,pm10,6.0
2022-06-03,41.449721999999994,-8.296389,no2,39.3
2022-06-03,41.449721999999994,-8.296389,pm10,8.0
2022-06-03,41.449721999999994,-8.296389,pm10,6.0
2022-06-03,41.449721999999994,-8.296389,no2,39.3
2022-06-03,41.449721999999994,-8.296389,pm10,11.0
2022-06-03,41.449721999999994,-8.296389,no2,36.2
2022-06-03,41.449721999999994,-8.296389,no2,33.9
2022-06-03,41.449721999999994,-8.296389,pm10,14.0
2022-06-03,41.449721999999994,-8.296389,pm10,18.0
2022-06-03,41.449721999999994,-8.296389,no2,29.2
2022-06-03,41.449721999999994,-8.296389,pm10,6.0
2022-06-03,41.449721999999994,-8.296389,no2,22.7
2022-06-03,41.449721999999994,-8.296389,no2,20.1
2022-06-03,41.449721999999994,-8.296389,pm10,10.0
2022-06-03,41.449721999999994,-8.296389,pm10,15.0
2022-06-03,41.449721999999994,-8.296389,no2,18.7
2022-06-03,41.449721999999994,-8.296389,no2,20.2
2022-06-03,41.449721999999994,-8.296389,pm10,15.0
2022-06-03,41.449721999999994,-8.296389,no2,23.2
2022-06-03,41.449721999999994,-8.296389,pm10,13.0
2022-06-03,41.449721999999994,-8.296389,no2,27.4
2022-06-03,41.449721999999994,-8.296389,pm10,15.0
2022-06-03,41.449721999999994,-8.296389,pm10,13.0
2022-06-03,41.449721999999994,-8.296389,no2,31.5
2022-06-03,41.449721999999994,-8.296389,pm10,13.0
2022-06-03,41.449721999999994,-8.296389,no2,37.7
2022-06-02,41.449721999999994,-8.296389,pm10,20.0
2022-06-02,41.449721999999994,-8.296389,no2,43.5
2022-06-02,41.449721999999994,-8.296389,pm10,15.0
2022-06-02,41.449721999999994,-8.296389,no2,48.5
2022-06-02,41.449721999999994,-8.296389,pm10,20.0
2022-06-02,41.449721999999994,-8.296389,no2,51.6
2022-06-02,41.449721999999994,-8.296389,no2,58.3
2022-06-02,41.449721999999994,-8.296389,pm10,19.0
2022-06-02,41.449721999999994,-8.296389,no2,59.0
2022-06-02,41.449721999999994,-8.296389,pm10,20.0
2022-06-02,41.449721999999994,-8.296389,pm10,16.0
2022-06-02,41.449721999999994,-8.296389,no2,53.7
2022-06-02,41.449721999999994,-8.296389,no2,44.4
2022-06-02,41.449721999999994,-8.296389,pm10,15.0
2022-06-02,41.449721999999994,-8.296389,pm10,19.0
2022-06-02,41.449721999999994,-8.296389,no2,41.3
2022-06-02,41.449721999999994,-8.296389,no2,39.6
2022-06-02,41.449721999999994,-8.296389,pm10,14.0
2022-06-02,41.449721999999994,-8.296389,no2,38.1
2022-06-02,41.449721999999994,-8.296389,pm10,13.0
2022-06-02,41.449721999999994,-8.296389,no2,39.0
2022-06-02,41.449721999999994,-8.296389,pm10,8.0
2022-06-02,41.449721999999994,-8.296389,no2,37.3
2022-06-02,41.449721999999994,-8.296389,pm10,10.0
2022-06-02,41.449721999999994,-8.296389,no2,37.8
2022-06-02,41.449721999999994,-8.296389,pm10,9.0
2022-06-02,41.449721999999994,-8.296389,pm10,16.0
2022-06-02,41.449721999999994,-8.296389,no2,36.4
2022-06-02,41.449721999999994,-8.296389,no2,32.6
2022-06-02,41.449721999999994,-8.296389,no2,27.7
2022-06-02,41.449721999999994,-8.296389,pm10,14.0
2022-06-02,41.449721999999994,-8.296389,no2,22.4
2022-06-02,41.449721999999994,-8.296389,pm10,10.0
2022-06-02,41.449721999999994,-8.296389,no2,19.0
2022-06-02,41.449721999999994,-8.296389,pm10,7.0
2022-06-02,41.449721999999994,-8.296389,pm10,10.0
2022-06-02,41.449721999999994,-8.296389,no2,19.0
2022-06-02,41.449721999999994,-8.296389,no2,21.7
2022-06-02,41.449721999999994,-8.296389,pm10,13.0
2022-06-02,41.449721999999994,-8.296389,pm10,16.0
2022-06-02,41.449721999999994,-8.296389,no2,24.8
2022-06-02,41.449721999999994,-8.296389,pm10,19.0
2022-06-02,41.449721999999994,-8.296389,no2,29.2
2022-06-02,41.449721999999994,-8.296389,pm10,14.0
2022-06-02,41.449721999999994,-8.296389,no2,34.4
2022-06-02,41.449721999999994,-8.296389,pm10,14.0
2022-06-02,41.449721999999994,-8.296389,no2,38.4
2022-06-01,41.449721999999994,-8.296389,pm10,27.0
2022-06-01,41.449721999999994,-8.296389,no2,41.4
2022-06-01,41.449721999999994,-8.296389,no2,45.0
2022-06-01,41.449721999999994,-8.296389,pm10,21.0
2022-06-01,41.449721999999994,-8.296389,no2,45.2
2022-06-01,41.449721999999994,-8.296389,pm10,18.0
2022-06-01,41.449721999999994,-8.296389,pm10,19.0
2022-06-01,41.449721999999994,-8.296389,no2,46.5
2022-06-01,41.449721999999994,-8.296389,pm10,12.0
2022-06-01,41.449721999999994,-8.296389,no2,46.3
2022-06-01,41.449721999999994,-8.296389,pm10,13.0
2022-06-01,41.449721999999994,-8.296389,no2,44.3
2022-06-01,41.449721999999994,-8.296389,pm10,16.0
2022-06-01,41.449721999999994,-8.296389,no2,40.3
2022-06-01,41.449721999999994,-8.296389,no2,40.6
2022-06-01,41.449721999999994,-8.296389,no2,40.7
2022-06-01,41.449721999999994,-8.296389,pm10,15.0
2022-06-01,41.449721999999994,-8.296389,no2,43.8
2022-06-01,41.449721999999994,-8.296389,no2,34.7
2022-06-01,41.449721999999994,-8.296389,pm10,2.0
2022-06-01,41.449721999999994,-8.296389,no2,27.8
2022-06-01,41.449721999999994,-8.296389,pm10,4.0
2022-06-01,41.449721999999994,-8.296389,pm10,10.0
2022-06-01,41.449721999999994,-8.296389,no2,30.8
2022-06-01,41.449721999999994,-8.296389,no2,35.3
2022-06-01,41.449721999999994,-8.296389,pm10,13.0
2022-06-01,41.449721999999994,-8.296389,pm10,9.0
2022-06-01,41.449721999999994,-8.296389,no2,34.3
2022-06-01,41.449721999999994,-8.296389,no2,28.5
2022-06-01,41.449721999999994,-8.296389,pm10,8.0
2022-06-01,41.449721999999994,-8.296389,no2,20.4
2022-06-01,41.449721999999994,-8.296389,pm10,8.0
2022-06-01,41.449721999999994,-8.296389,no2,13.7
2022-06-01,41.449721999999994,-8.296389,pm10,9.0
2022-06-01,41.449721999999994,-8.296389,no2,13.0
2022-06-01,41.449721999999994,-8.296389,pm10,4.0
2022-06-01,41.449721999999994,-8.296389,no2,14.7
2022-06-01,41.449721999999994,-8.296389,pm10,6.0
2022-06-01,41.449721999999994,-8.296389,pm10,10.0
2022-06-01,41.449721999999994,-8.296389,no2,16.5
2022-06-01,41.449721999999994,-8.296389,pm10,10.0
2022-06-01,41.449721999999994,-8.296389,no2,20.0
2022-06-01,41.449721999999994,-8.296389,pm10,13.0
2022-06-01,41.449721999999994,-8.296389,no2,23.7
2022-06-01,41.449721999999994,-8.296389,no2,26.6
2022-06-01,41.449721999999994,-8.296389,pm10,11.0
2022-05-31,41.449721999999994,-8.296389,pm10,14.0
2022-05-31,41.449721999999994,-8.296389,no2,28.2
2022-05-31,41.449721999999994,-8.296389,pm10,15.0
2022-05-31,41.449721999999994,-8.296389,no2,29.0
2022-05-31,41.449721999999994,-8.296389,pm10,9.0
2022-05-31,41.449721999999994,-8.296389,no2,29.7
2022-05-31,41.449721999999994,-8.296389,pm10,17.0
2022-05-31,41.449721999999994,-8.296389,no2,33.6
2022-05-31,41.449721999999994,-8.296389,no2,35.1
2022-05-31,41.449721999999994,-8.296389,pm10,14.0
2022-05-31,41.449721999999994,-8.296389,pm10,13.0
2022-05-31,41.449721999999994,-8.296389,no2,36.2
2022-05-31,41.449721999999994,-8.296389,pm10,10.0
2022-05-31,41.449721999999994,-8.296389,no2,37.0
2022-05-31,41.449721999999994,-8.296389,pm10,18.0
2022-05-31,41.449721999999994,-8.296389,no2,40.1
2022-05-31,41.449721999999994,-8.296389,pm10,21.0
2022-05-31,41.449721999999994,-8.296389,no2,44.1
2022-05-31,41.449721999999994,-8.296389,pm10,21.0
2022-05-31,41.449721999999994,-8.296389,no2,43.5
2022-05-31,41.449721999999994,-8.296389,pm10,18.0
2022-05-31,41.449721999999994,-8.296389,no2,41.4
2022-05-31,41.449721999999994,-8.296389,no2,38.2
2022-05-31,41.449721999999994,-8.296389,pm10,17.0
2022-05-31,41.449721999999994,-8.296389,no2,34.7
2022-05-31,41.449721999999994,-8.296389,pm10,10.0
2022-05-31,41.449721999999994,-8.296389,no2,30.9
2022-05-31,41.449721999999994,-8.296389,pm10,12.0
2022-05-31,41.449721999999994,-8.296389,no2,26.8
2022-05-31,41.449721999999994,-8.296389,pm10,16.0
2022-05-31,41.449721999999994,-8.296389,pm10,7.0
2022-05-31,41.449721999999994,-8.296389,no2,22.8
2022-05-31,41.449721999999994,-8.296389,no2,20.8
2022-05-31,41.449721999999994,-8.296389,pm10,8.0
2022-05-31,41.449721999999994,-8.296389,no2,19.2
2022-05-31,41.449721999999994,-8.296389,pm10,10.0
2022-05-31,41.449721999999994,-8.296389,pm10,12.0
2022-05-31,41.449721999999994,-8.296389,no2,18.5
2022-05-31,41.449721999999994,-8.296389,pm10,14.0
2022-05-31,41.449721999999994,-8.296389,no2,20.5
2022-05-31,41.449721999999994,-8.296389,pm10,16.0
2022-05-31,41.449721999999994,-8.296389,no2,22.4
2022-05-31,41.449721999999994,-8.296389,pm10,10.0
2022-05-31,41.449721999999994,-8.296389,no2,24.4
2022-05-31,41.449721999999994,-8.296389,no2,27.3
2022-05-31,41.449721999999994,-8.296389,pm10,9.0
2022-05-31,41.449721999999994,-8.296389,pm10,11.0
2022-05-31,41.449721999999994,-8.296389,no2,31.5
2022-05-30,41.449721999999994,-8.296389,no2,35.7
2022-05-30,41.449721999999994,-8.296389,pm10,15.0
2022-05-30,41.449721999999994,-8.296389,pm10,17.0
2022-05-30,41.449721999999994,-8.296389,no2,39.6
2022-05-30,41.449721999999994,-8.296389,no2,43.9
2022-05-30,41.449721999999994,-8.296389,pm10,22.0
2022-05-30,41.449721999999994,-8.296389,no2,47.5
2022-05-30,41.449721999999994,-8.296389,pm10,14.0
2022-05-30,41.449721999999994,-8.296389,no2,46.8
2022-05-30,41.449721999999994,-8.296389,pm10,13.0
2022-05-30,41.449721999999994,-8.296389,no2,44.2
2022-05-30,41.449721999999994,-8.296389,pm10,14.0
2022-05-30,41.449721999999994,-8.296389,no2,39.3
2022-05-30,41.449721999999994,-8.296389,pm10,14.0
2022-05-30,41.449721999999994,-8.296389,no2,34.0
2022-05-30,41.449721999999994,-8.296389,pm10,22.0
2022-05-30,41.449721999999994,-8.296389,no2,39.0
2022-05-30,41.449721999999994,-8.296389,pm10,15.0
2022-05-30,41.449721999999994,-8.296389,no2,43.2
2022-05-30,41.449721999999994,-8.296389,no2,42.2
2022-05-30,41.449721999999994,-8.296389,pm10,13.0
2022-05-30,41.449721999999994,-8.296389,pm10,14.0
2022-05-30,41.449721999999994,-8.296389,no2,42.4
2022-05-30,41.449721999999994,-8.296389,no2,43.8
2022-05-30,41.449721999999994,-8.296389,pm10,14.0
2022-05-30,41.449721999999994,-8.296389,no2,46.7
2022-05-30,41.449721999999994,-8.296389,pm10,31.0
2022-05-30,41.449721999999994,-8.296389,no2,44.7
2022-05-30,41.449721999999994,-8.296389,pm10,22.0
2022-05-30,41.449721999999994,-8.296389,no2,33.7
2022-05-30,41.449721999999994,-8.296389,pm10,18.0
2022-05-30,41.449721999999994,-8.296389,no2,26.4
2022-05-30,41.449721999999994,-8.296389,pm10,16.0
2022-05-30,41.449721999999994,-8.296389,pm10,12.0
2022-05-30,41.449721999999994,-8.296389,no2,19.5
2022-05-30,41.449721999999994,-8.296389,no2,15.0
2022-05-30,41.449721999999994,-8.296389,pm10,13.0
2022-05-30,41.449721999999994,-8.296389,no2,16.4
2022-05-30,41.449721999999994,-8.296389,pm10,19.0
2022-05-30,41.449721999999994,-8.296389,no2,19.4
2022-05-30,41.449721999999994,-8.296389,pm10,12.0
2022-05-30,41.449721999999994,-8.296389,no2,25.6
2022-05-30,41.449721999999994,-8.296389,pm10,15.0
2022-05-30,41.449721999999994,-8.296389,pm10,12.0
2022-05-30,41.449721999999994,-8.296389,no2,34.8
2022-05-30,41.449721999999994,-8.296389,no2,41.7
2022-05-30,41.449721999999994,-8.296389,pm10,13.0
2022-05-29,41.449721999999994,-8.296389,no2,42.5
2022-05-29,41.449721999999994,-8.296389,pm10,18.0
2022-05-29,41.449721999999994,-8.296389,no2,38.3
2022-05-29,41.449721999999994,-8.296389,pm10,15.0
2022-05-29,41.449721999999994,-8.296389,no2,29.9
2022-05-29,41.449721999999994,-8.296389,pm10,18.0
2022-05-29,41.449721999999994,-8.296389,no2,26.1
2022-05-29,41.449721999999994,-8.296389,pm10,14.0
2022-05-29,41.449721999999994,-8.296389,no2,26.0
2022-05-29,41.449721999999994,-8.296389,pm10,19.0
2022-05-29,41.449721999999994,-8.296389,no2,25.7
2022-05-29,41.449721999999994,-8.296389,pm10,22.0
2022-05-29,41.449721999999994,-8.296389,no2,25.9
2022-05-29,41.449721999999994,-8.296389,pm10,20.0
2022-05-29,41.449721999999994,-8.296389,no2,25.1
2022-05-29,41.449721999999994,-8.296389,pm10,23.0
2022-05-29,41.449721999999994,-8.296389,pm10,21.0
2022-05-29,41.449721999999994,-8.296389,no2,24.1
2022-05-29,41.449721999999994,-8.296389,pm10,23.0
2022-05-29,41.449721999999994,-8.296389,no2,24.1
2022-05-29,41.449721999999994,-8.296389,no2,25.7
2022-05-29,41.449721999999994,-8.296389,pm10,25.0
2022-05-29,41.449721999999994,-8.296389,pm10,26.0
2022-05-29,41.449721999999994,-8.296389,no2,24.2
2022-05-29,41.449721999999994,-8.296389,no2,21.0
2022-05-29,41.449721999999994,-8.296389,pm10,28.0
2022-05-29,41.449721999999994,-8.296389,pm10,25.0
2022-05-29,41.449721999999994,-8.296389,no2,19.3
2022-05-29,41.449721999999994,-8.296389,no2,19.7
2022-05-29,41.449721999999994,-8.296389,pm10,30.0
2022-05-29,41.449721999999994,-8.296389,pm10,31.0
2022-05-29,41.449721999999994,-8.296389,no2,23.2
2022-05-29,41.449721999999994,-8.296389,pm10,29.0
2022-05-29,41.449721999999994,-8.296389,no2,28.5
2022-05-29,41.449721999999994,-8.296389,no2,36.9
2022-05-29,41.449721999999994,-8.296389,pm10,21.0
2022-05-29,41.449721999999994,-8.296389,no2,42.0
2022-05-29,41.449721999999994,-8.296389,pm10,20.0
2022-05-29,41.449721999999994,-8.296389,no2,49.7
2022-05-29,41.449721999999994,-8.296389,pm10,22.0
2022-05-29,41.449721999999994,-8.296389,no2,55.9
2022-05-29,41.449721999999994,-8.296389,no2,58.4
2022-05-29,41.449721999999994,-8.296389,pm10,22.0
2022-05-29,41.449721999999994,-8.296389,pm10,22.0
2022-05-29,41.449721999999994,-8.296389,no2,63.0
2022-05-29,41.449721999999994,-8.296389,pm10,21.0
2022-05-29,41.449721999999994,-8.296389,no2,66.9
2022-05-28,41.449721999999994,-8.296389,pm10,21.0
2022-05-28,41.449721999999994,-8.296389,no2,64.3
2022-05-28,41.449721999999994,-8.296389,no2,60.6
2022-05-28,41.449721999999994,-8.296389,pm10,23.0
2022-05-28,41.449721999999994,-8.296389,pm10,19.0
2022-05-28,41.449721999999994,-8.296389,no2,50.6
2022-05-28,41.449721999999994,-8.296389,pm10,21.0
2022-05-28,41.449721999999994,-8.296389,no2,39.6
2022-05-28,41.449721999999994,-8.296389,no2,38.0
2022-05-28,41.449721999999994,-8.296389,pm10,20.0
2022-05-28,41.449721999999994,-8.296389,no2,36.6
2022-05-28,41.449721999999994,-8.296389,pm10,24.0
2022-05-28,41.449721999999994,-8.296389,no2,31.5
2022-05-28,41.449721999999994,-8.296389,pm10,16.0
2022-05-28,41.449721999999994,-8.296389,no2,29.6
2022-05-28,41.449721999999994,-8.296389,pm10,15.0
2022-05-28,41.449721999999994,-8.296389,pm10,5.0
2022-05-28,41.449721999999994,-8.296389,no2,26.4
2022-05-28,41.449721999999994,-8.296389,pm10,5.0
2022-05-28,41.449721999999994,-8.296389,no2,25.6
2022-05-28,41.449721999999994,-8.296389,pm10,6.0
2022-05-28,41.449721999999994,-8.296389,no2,28.2
2022-05-28,41.449721999999994,-8.296389,no2,29.0
2022-05-28,41.449721999999994,-8.296389,pm10,6.0
2022-05-28,41.449721999999994,-8.296389,pm10,7.0
2022-05-28,41.449721999999994,-8.296389,no2,29.1
2022-05-28,41.449721999999994,-8.296389,pm10,10.0
2022-05-28,41.449721999999994,-8.296389,no2,26.2
2022-05-28,41.449721999999994,-8.296389,no2,18.5
2022-05-28,41.449721999999994,-8.296389,pm10,7.0
2022-05-28,41.449721999999994,-8.296389,no2,15.0
2022-05-28,41.449721999999994,-8.296389,pm10,8.0
2022-05-28,41.449721999999994,-8.296389,pm10,10.0
2022-05-28,41.449721999999994,-8.296389,no2,10.8
2022-05-28,41.449721999999994,-8.296389,pm10,8.0
2022-05-28,41.449721999999994,-8.296389,no2,8.8
2022-05-28,41.449721999999994,-8.296389,pm10,6.0
2022-05-28,41.449721999999994,-8.296389,no2,7.3
2022-05-28,41.449721999999994,-8.296389,no2,14.4
2022-05-28,41.449721999999994,-8.296389,pm10,6.0
2022-05-28,41.449721999999994,-8.296389,no2,31.4
2022-05-28,41.449721999999994,-8.296389,pm10,9.0
2022-05-28,41.449721999999994,-8.296389,pm10,14.0
2022-05-28,41.449721999999994,-8.296389,no2,45.8
2022-05-28,41.449721999999994,-8.296389,pm10,30.0
2022-05-28,41.449721999999994,-8.296389,no2,47.7
2022-05-28,41.449721999999994,-8.296389,no2,57.9
2022-05-28,41.449721999999994,-8.296389,pm10,21.0
2022-05-27,41.449721999999994,-8.296389,no2,65.9
2022-05-27,41.449721999999994,-8.296389,pm10,26.0
2022-05-27,41.449721999999994,-8.296389,no2,71.5
2022-05-27,41.449721999999994,-8.296389,pm10,22.0
2022-05-27,41.449721999999994,-8.296389,pm10,24.0
2022-05-27,41.449721999999994,-8.296389,no2,77.7
2022-05-27,41.449721999999994,-8.296389,no2,76.3
2022-05-27,41.449721999999994,-8.296389,pm10,21.0
2022-05-27,41.449721999999994,-8.296389,no2,68.9
2022-05-27,41.449721999999994,-8.296389,pm10,2.0
2022-05-27,41.449721999999994,-8.296389,no2,59.9
2022-05-27,41.449721999999994,-8.296389,no2,53.2
2022-05-27,41.449721999999994,-8.296389,pm10,3.0
2022-05-27,41.449721999999994,-8.296389,no2,49.4
2022-05-27,41.449721999999994,-8.296389,pm10,1.0
2022-05-27,41.449721999999994,-8.296389,no2,46.9
2022-05-27,41.449721999999994,-8.296389,pm10,3.0
2022-05-27,41.449721999999994,-8.296389,no2,41.5
2022-05-27,41.449721999999994,-8.296389,pm10,3.0
2022-05-27,41.449721999999994,-8.296389,no2,41.7
2022-05-27,41.449721999999994,-8.296389,pm10,8.0
2022-05-27,41.449721999999994,-8.296389,no2,41.4
2022-05-27,41.449721999999994,-8.296389,no2,46.3
2022-05-27,41.449721999999994,-8.296389,pm10,14.0
2022-05-27,41.449721999999994,-8.296389,pm10,15.0
2022-05-27,41.449721999999994,-8.296389,no2,48.0
2022-05-27,41.449721999999994,-8.296389,pm10,8.0
2022-05-27,41.449721999999994,-8.296389,no2,27.7
2022-05-27,41.449721999999994,-8.296389,pm10,4.0
2022-05-27,41.449721999999994,-8.296389,no2,12.9
2022-05-27,41.449721999999994,-8.296389,no2,7.0
2022-05-27,41.449721999999994,-8.296389,pm10,1.0
2022-05-27,41.449721999999994,-8.296389,no2,7.2
2022-05-27,41.449721999999994,-8.296389,pm10,4.0
2022-05-27,41.449721999999994,-8.296389,pm10,5.0
2022-05-27,41.449721999999994,-8.296389,no2,9.4
2022-05-27,41.449721999999994,-8.296389,no2,15.3
2022-05-27,41.449721999999994,-8.296389,pm10,7.0
2022-05-27,41.449721999999994,-8.296389,no2,27.6
2022-05-27,41.449721999999994,-8.296389,pm10,10.0
